Name,X-Coordinate,Y-Coordinate,Tag,Area (ha),Imperv. (%),공원녹지 X,
SD06315,177799.609,550439.75,도로,0.0446,100,,100
SD06316,177821.891,550434.1,도로,0.0051,100,,100
SD06317,177876.063,550433.75,도로,0.001,100,,100
SD06318,177889.656,550446.9,도로,0.0445,100,,100
SD06330,178262.469,550450.563,도로,0.0218,100,,100
SD06331,178281.2,550449.5,도로,0.0499,100,,100
SD06332,178311.9,550453.3,도로,0.0455,100,,100
SD06333,178344,550453.063,도로,0.0431,100,,100
SD06334,178368.688,550449.438,도로,0.0621,100,,100
SD06335,178400.641,550457.938,도로,0.0218,100,,100
SD06336,178428.156,550460,도로,0.0084,100,,100
SD06337,178448.391,550461.5,도로,0.0001,100,,100
SD06339,178536.938,550460.2,도로,0.0002,100,,100
SD06340,178548.547,550446.7,도로,0.0581,100,,100
SD06348,178799.359,550446.3,도로,0.0468,100,,100
SD06349,178813.063,550446.7,도로,0.0353,100,,100
SD06357,179068.922,550446.063,도로,0.0493,100,,100
SD06358,179083.156,550447.25,도로,0.0357,100,,100
SD06412,177724.828,550409.8,도로,0.0086,100,,100
SD06413,177742.25,550416.6,도로,0.0895,100,,100
SD06414,177771.734,550421.75,도로,0.056,100,,100
SD06415,177802.891,550417.6,도로,0.0838,100,,100
SD06416,177831.438,550415.75,도로,0.0836,100,,100
SD06417,177863.188,550413.25,도로,0.068,100,,100
SD06418,177881.484,550418.25,도로,0.0205,100,,100
SD06433,178351.422,550414.5,도로,0.0324,100,,100
SD06434,178361.484,550419.9,도로,0.0228,100,,100
SD06440,178553.125,550416.7,도로,0.058,100,,100
SD06448,178798.109,550416.4,도로,0.0543,100,,100
SD06449,178813.188,550416.6,도로,0.036,100,,100
SD06457,179066.859,550416.2,도로,0.0617,100,,100
SD06458,179081.766,550417.438,도로,0.0273,100,,100
SD06512,177721.2,550384.8,도로,0.0341,100,,100
SD06513,177740.391,550387.7,도로,0.0782,100,,100
SD06514,177757.766,550400.1,도로,0.0004,100,,100
SD06515,177812.5,550399.438,도로,0.0048,100,,100
SD06516,177835,550393.6,도로,0.0431,100,,100
SD06517,177862.141,550387.063,도로,0.0875,100,,100
SD06518,177891.4,550385.75,도로,0.0835,100,,100
SD06519,177919.125,550379.25,도로,0.0402,100,,100
SD06520,177940.391,550373.438,도로,0.0025,100,,100
SD06533,178345.734,550386.438,도로,0.0535,100,,100
SD06534,178358.1,550398.9,도로,0.0012,100,,100
SD06540,178557.375,550387.063,도로,0.0557,100,,100
SD06541,178568,550377.063,도로,0.002,100,,100
SD06548,178796.875,550386.4,도로,0.0618,100,,100
SD06549,178813.344,550386.6,도로,0.037,100,,100
SD06557,179064.8,550386.25,도로,0.0741,100,,100
SD06558,179080.391,550387.8,도로,0.0189,100,,100
SD06612,177716.984,550355.6,도로,0.0602,100,,100
SD06613,177735.047,550358.6,도로,0.045,100,,100
SD06616,177841.234,550353.2,도로,0.0304,100,,100
SD06617,177852.672,550362.8,도로,0.0186,100,,100
SD06618,177895.656,550365.6,도로,0.0313,100,,100
SD06619,177923.547,550359,도로,0.0744,100,,100
SD06620,177951.031,550355.063,도로,0.0789,100,,100
SD06621,177980.563,550350.9,도로,0.053,100,,100
SD06622,178002.547,550346,도로,0.0101,100,,100
SD06632,178325.672,550346.438,도로,0.0032,100,,100
SD06633,178337.109,550357.4,도로,0.0509,100,,100
SD06640,178559.922,550357.5,도로,0.0432,100,,100
SD06641,178569.734,550354.3,도로,0.0142,100,,100
SD06648,178795.625,550356.438,도로,0.0692,100,,100
SD06649,178813.516,550356.6,도로,0.038,100,,100
SD06656,179047.031,550343.1,도로,0.0001,100,,100
SD06657,179062.813,550356.4,도로,0.0861,100,,100
SD06658,179079.031,550358.7,도로,0.0105,100,,100
SD06711,177696.156,550315.25,도로,0.0016,100,,100
SD06712,177711.938,550327.25,도로,0.0764,100,,100
SD06713,177730.266,550336,도로,0.0079,100,,100
SD06716,177831.453,550326.6,도로,0.0506,100,,100
SD06719,177935.641,550340.938,도로,0.0005,100,,100
SD06720,177955.8,550336.4,도로,0.0271,100,,100
SD06721,177983.844,550329.7,도로,0.0694,100,,100
SD06722,178011.156,550325.2,도로,0.0797,100,,100
SD06723,178040.031,550319.3,도로,0.0432,100,,100
SD06724,178063.828,550314.438,도로,0.0082,100,,100
SD06732,178322.391,550324.438,도로,0.0269,100,,100
SD06733,178331.938,550329,도로,0.0267,100,,100
SD06740,178562.219,550327.9,도로,0.0292,100,,100
SD06741,178571.922,550325.438,도로,0.0279,100,,100
SD06747,178772.938,550312.3,도로,0.0012,100,,100
SD06748,178794.25,550326.3,도로,0.0774,100,,100
SD06749,178818.641,550323.8,도로,0.0595,100,,100
SD06750,178852.828,550318.5,도로,0.0406,100,,100
SD06751,178882.688,550320.25,도로,0.0513,100,,100
SD06752,178912.609,550322.063,도로,0.0619,100,,100
SD06753,178942.328,550323.563,도로,0.0712,100,,100
SD06754,178971.891,550322.9,도로,0.067,100,,100
SD06755,179001.859,550321.6,도로,0.0594,100,,100
SD06756,179032.266,550320.75,도로,0.0534,100,,100
SD06757,179062.172,550326.7,도로,0.09,100,,100
SD06758,179087.2,550317.5,도로,0.0204,100,,100
SD06759,179108.891,550312.2,도로,0.0004,100,,100
SD06811,177693.047,550293.75,도로,0.0223,100,,100
SD06812,177704.422,550297.938,도로,0.0426,100,,100
SD06815,177817.078,550286.7,도로,0.0001,100,,100
SD06816,177825.109,550297.7,도로,0.0423,100,,100
SD06821,177990.4,550292.1,도로,0.0317,100,,100
SD06822,178008.375,550301.563,도로,0.0488,100,,100
SD06823,178044.016,550301.75,도로,0.0571,100,,100
SD06824,178072.141,550296.6,도로,0.0862,100,,100
SD06825,178100.609,550291.9,도로,0.059,100,,100
SD06826,178127.953,550286.25,도로,0.0219,100,,100
SD06827,178148.1,550282.063,도로,0.0002,100,,100
SD06832,178320.3,550296.1,도로,0.0411,100,,100
SD06833,178329.688,550297.7,도로,0.0149,100,,100
SD06840,178564.188,550297.8,도로,0.0177,100,,100
SD06841,178576.984,550294.2,도로,0.0526,100,,100
SD06842,178613.516,550285.8,도로,0.0242,100,,100
SD06843,178643.047,550287.938,도로,0.0371,100,,100
SD06844,178672.828,550290.063,도로,0.0501,100,,100
SD06845,178702.688,550292.25,도로,0.0631,100,,100
SD06846,178732.609,550294.4,도로,0.076,100,,100
SD06847,178762.313,550296.438,도로,0.0872,100,,100
SD06848,178791.688,550298.7,도로,0.0778,100,,100
SD06849,178821.563,550301.25,도로,0.0624,100,,100
SD06850,178851.359,550303.8,도로,0.0469,100,,100
SD06851,178880.953,550306.3,도로,0.0315,100,,100
SD06852,178911.2,550308.563,도로,0.0186,100,,100
SD06853,178940.6,550309.7,도로,0.0116,100,,100
SD06854,178974.313,550310,도로,0.0095,100,,100
SD06855,179003.547,550308.3,도로,0.0198,100,,100
SD06856,179035.047,550304,도로,0.0365,100,,100
SD06857,179062.172,550296.7,도로,0.09,100,,100
SD06858,179092.734,550297.75,도로,0.0831,100,,100
SD06859,179121.4,550295.25,도로,0.0808,100,,100
SD06860,179150.953,550290.938,도로,0.0544,100,,100
SD06861,179179.75,550286.7,도로,0.0277,100,,100
SD06862,179202.5,550283.25,도로,0.0038,100,,100
SD06911,177688.938,550265.4,도로,0.0483,100,,100
SD06912,177701.047,550269.1,도로,0.0216,100,,100
SD06916,177827.172,550280.563,도로,0.0012,100,,100
SD06920,177963.641,550256.938,도로,0.0084,100,,100
SD06921,177982.313,550265.7,도로,0.0776,100,,100
SD06922,178004.734,550256.6,도로,0.0134,100,,100
SD06924,178080.047,550278.4,도로,0.0106,100,,100
SD06925,178103.984,550273.1,도로,0.0493,100,,100
SD06926,178133.016,550268.5,도로,0.0782,100,,100
SD06927,178161.484,550264.938,도로,0.0788,100,,100
SD06928,178191.5,550261.938,도로,0.0611,100,,100
SD06929,178221.266,550259.25,도로,0.0447,100,,100
SD06930,178251.344,550256.75,도로,0.0299,100,,100
SD06931,178281.9,550255.938,도로,0.0253,100,,100
SD06932,178316.422,550264.5,도로,0.0585,100,,100
SD06933,178334.016,550262.25,도로,0.0147,100,,100
SD06934,178372.391,550252.7,도로,0.006,100,,100
SD06935,178404.672,550253.25,도로,0.0086,100,,100
SD06936,178433.9,550255.6,도로,0.0225,100,,100
SD06937,178463.2,550258.1,도로,0.0382,100,,100
SD06938,178492.9,550260.75,도로,0.0538,100,,100
SD06939,178522.734,550263.3,도로,0.0695,100,,100
SD06940,178552.6,550265.9,도로,0.0849,100,,100
SD06941,178582.156,550266.7,도로,0.0899,100,,100
SD06942,178611.7,550268.25,도로,0.0805,100,,100
SD06943,178641.578,550270.8,도로,0.065,100,,100
SD06944,178671.391,550273.4,도로,0.0496,100,,100
SD06945,178701.047,550275.9,도로,0.0342,100,,100
SD06946,178730.109,550278.4,도로,0.0187,100,,100
SD06947,178754.3,550280.5,도로,0.0039,100,,100
SD06956,179045.234,550266.2,도로,0.0116,100,,100
SD06957,179061.641,550266.9,도로,0.0867,100,,100
SD06958,179104.391,550281.2,도로,0.0005,100,,100
SD06959,179125.734,550278.6,도로,0.0157,100,,100
SD06960,179153.641,550275.2,도로,0.038,100,,100
SD06961,179183.109,550271.5,도로,0.0604,100,,100
SD06962,179203.188,550271.438,도로,0.0273,100,,100
SD07005,177507.4,550232.7,도로,0.0466,100,,100
SD07006,177531.484,550233.9,도로,0.0471,100,,100
SD07007,177560.531,550227.938,도로,0.0357,100,,100
SD07008,177586.984,550224.3,도로,0.0116,100,,100
SD07011,177683.578,550236.7,도로,0.067,100,,100
SD07012,177698.5,550247.8,도로,0.0023,100,,100
SD07019,177936.938,550222.063,도로,0,100,,100
SD07020,177955.328,550235,도로,0.0569,100,,100
SD07021,177976.813,550246.563,도로,0.0175,100,,100
SD07022,178014.531,550244.9,도로,0.0359,100,,100
SD07023,178042,550234.7,도로,0.046,100,,100
SD07024,178067.641,550226.4,도로,0.022,100,,100
SD07025,178087.734,550221.938,도로,0.0001,100,,100
SD07026,178146.578,550251.5,도로,0,100,,100
SD07027,178166.641,550248.563,도로,0.0149,100,,100
SD07028,178193.781,550244.563,도로,0.0415,100,,100
SD07029,178222.625,550241.563,도로,0.0608,100,,100
SD07030,178252.563,550239.75,도로,0.0717,100,,100
SD07031,178282.5,550237.938,도로,0.0826,100,,100
SD07032,178312.2,550236.75,도로,0.0898,100,,100
SD07033,178342.016,550236.938,도로,0.0884,100,,100
SD07034,178371.9,550238.3,도로,0.0803,100,,100
SD07035,178401.828,550239.8,도로,0.0713,100,,100
SD07036,178431.688,550241.7,도로,0.06,100,,100
SD07037,178461.563,550243.6,도로,0.0482,100,,100
SD07038,178491.359,550245.563,도로,0.0364,100,,100
SD07039,178520.984,550247.5,도로,0.0246,100,,100
SD07040,178549.891,550249.4,도로,0.0128,100,,100
SD07041,178579.938,550236.7,도로,0.0651,100,,100
SD07056,179044.828,550236.25,도로,0.014,100,,100
SD07057,179060.4,550236.938,도로,0.0794,100,,100
SD07104,177480.516,550200.438,도로,0.0263,100,,100
SD07105,177498.234,550209.063,도로,0.0604,100,,100
SD07106,177517.281,550221.563,도로,0,100,,100
SD07107,177568.234,550219.1,도로,0.0104,100,,100
SD07108,177596.078,550209,도로,0.0595,100,,100
SD07109,177620.922,550207.75,도로,0.0579,100,,100
SD07110,177652.25,550201.6,도로,0.0524,100,,100
SD07111,177676.125,550207.7,도로,0.0526,100,,100
SD07119,177930.234,550202,도로,0.0323,100,,100
SD07120,177944.328,550211.938,도로,0.0313,100,,100
SD07123,178056.391,550221.4,도로,0.0001,100,,100
SD07124,178079.047,550210.25,도로,0.0392,100,,100
SD07125,178100.156,550207.438,도로,0.0612,100,,100
SD07126,178131.672,550201.25,도로,0.0485,100,,100
SD07127,178159.75,550196.5,도로,0.0267,100,,100
SD07128,178182.5,550193.25,도로,0.0037,100,,100
SD07132,178318.281,550206.563,도로,0.0533,100,,100
SD07133,178330.828,550207.563,도로,0.0217,100,,100
SD07141,178584.672,550206.75,도로,0.0652,100,,100
SD07142,178597.484,550193.563,도로,0.0003,100,,100
SD07156,179044.422,550206.3,도로,0.0165,100,,100
SD07157,179059.188,550206.938,도로,0.072,100,,100
SD07203,177454.875,550168.938,도로,0.0066,100,,100
SD07204,177472.766,550176,도로,0.0813,100,,100
SD07205,177490.422,550182.25,도로,0.0098,100,,100
SD07208,177595.078,550176.25,도로,0.0624,100,,100
SD07209,177608.328,550187.75,도로,0.0021,100,,100
SD07210,177660.938,550175.2,도로,0.0361,100,,100
SD07211,177673.156,550177.9,도로,0.0352,100,,100
SD07218,177903.531,550167.1,도로,0.0089,100,,100
SD07219,177918.813,550178.2,도로,0.0533,100,,100
SD07224,178084.359,550179.063,도로,0.0157,100,,100
SD07225,178099.3,550174.4,도로,0.0559,100,,100
SD07226,178132.172,550170.2,도로,0.0349,100,,100
SD07227,178160.6,550178.3,도로,0.0618,100,,100
SD07228,178192.766,550184.063,도로,0.0421,100,,100
SD07229,178222.469,550179.7,도로,0.0487,100,,100
SD07230,178252.813,550174.1,도로,0.0598,100,,100
SD07231,178281.688,550171.6,도로,0.0547,100,,100
SD07232,178314.188,550175.2,도로,0.074,100,,100
SD07233,178329.672,550177.9,도로,0.0147,100,,100
SD07241,178587.828,550177.3,도로,0.0558,100,,100
SD07242,178599.172,550173.063,도로,0.0101,100,,100
SD07256,179044.016,550176.4,도로,0.0189,100,,100
SD07257,179057.953,550177,도로,0.0646,100,,100
SD07303,177456.656,550161.4,도로,0.0001,100,,100
SD07304,177476.719,550154.75,도로,0.0326,100,,100
SD07305,177501.234,550145.25,도로,0.066,100,,100
SD07306,177524.391,550136.563,도로,0.0158,100,,100
SD07307,177574.922,550138.75,도로,0.0071,100,,100
SD07308,177587.734,550147.563,도로,0.0599,100,,100
SD07310,177656.813,550145.6,도로,0.0613,100,,100
SD07311,177670.516,550148.9,도로,0.0189,100,,100
SD07317,177876.828,550132.2,도로,0.0001,100,,100
SD07318,177894.938,550145.25,도로,0.0561,100,,100
SD07319,177910.547,550156.5,도로,0.0079,100,,100
SD07324,178086.266,550156.2,도로,0.0023,100,,100
SD07325,178095.172,550146.1,도로,0.0445,100,,100
SD07326,178142.828,550160.7,도로,0.0019,100,,100
SD07327,178164.609,550158.1,도로,0.0186,100,,100
SD07328,178193.047,550151.75,도로,0.0258,100,,100
SD07329,178211.813,550141.063,도로,0.0187,100,,100
SD07330,178257.891,550147,도로,0.0359,100,,100
SD07332,178318.219,550146.9,도로,0.0538,100,,100
SD07333,178328.563,550148.938,도로,0.0078,100,,100
SD07341,178590.188,550147.5,도로,0.0416,100,,100
SD07342,178601.453,550145.2,도로,0.0249,100,,100
SD07356,179043.6,550146.4,도로,0.0215,100,,100
SD07357,179056.719,550147,도로,0.0572,100,,100
SD07405,177511.8,550127.7,도로,0.0097,100,,100
SD07406,177533.859,550119.5,도로,0.0648,100,,100
SD07407,177563.344,550113.25,도로,0.0645,100,,100
SD07408,177583.2,550118.6,도로,0.0344,100,,100
SD07409,177636.047,550105.6,도로,0.002,100,,100
SD07410,177652.766,550116.3,도로,0.0842,100,,100
SD07411,177668.359,550125.1,도로,0.0035,100,,100
SD07417,177870.109,550112.1,도로,0.0332,100,,100
SD07418,177884.078,550121.2,도로,0.0326,100,,100
SD07425,178100.359,550116.25,도로,0.0496,100,,100
SD07426,178134.563,550104.25,도로,0.0143,100,,100
SD07427,178163.391,550106.438,도로,0.0279,100,,100
SD07428,178192.5,550109.063,도로,0.0393,100,,100
SD07429,178220.125,550116.8,도로,0.0555,100,,100
SD07430,178252.672,550119.75,도로,0.0435,100,,100
SD07432,178318.453,550116.7,도로,0.0513,100,,100
SD07433,178327.656,550125.5,도로,0.0013,100,,100
SD07441,178592.359,550117.8,도로,0.0284,100,,100
SD07442,178603.875,550115.75,도로,0.0397,100,,100
SD07456,179042.813,550116.2,도로,0.0261,100,,100
SD07457,179055.484,550117.063,도로,0.0498,100,,100
SD07507,177568.453,550086.4,도로,0.0497,100,,100
SD07508,177579.5,550093.938,도로,0.0081,100,,100
SD07509,177632.9,550083.9,도로,0.0232,100,,100
SD07510,177649.938,550087.2,도로,0.0763,100,,100
SD07516,177843.953,550077.6,도로,0.0086,100,,100
SD07517,177859.438,550088.1,도로,0.0582,100,,100
SD07518,177877.547,550101.1,도로,0.0001,100,,100
SD07525,178105.453,550088.8,도로,0.05,100,,100
SD07526,178130.891,550096.75,도로,0.029,100,,100
SD07527,178159.547,550099.1,도로,0.0141,100,,100
SD07528,178181.672,550100.938,도로,0.0015,100,,100
SD07532,178317.219,550086.6,도로,0.0529,100,,100
SD07541,178594.469,550088.9,도로,0.0153,100,,100
SD07542,178606.328,550086,도로,0.0545,100,,100
SD07556,179041.9,550086.25,도로,0.0315,100,,100
SD07557,179054.266,550087.1,도로,0.0424,100,,100
SD07607,177561.859,550056.8,도로,0.0521,100,,100
SD07609,177628.8,550055.4,도로,0.0491,100,,100
SD07610,177648.078,550057,도로,0.0654,100,,100
SD07616,177841.5,550055.438,도로,0.0333,100,,100
SD07617,177850.469,550059.563,도로,0.0172,100,,100
SD07625,178104.4,550070.75,도로,0.002,100,,100
SD07632,178316.234,550056.6,도로,0.0539,100,,100
SD07641,178596.219,550065.25,도로,0.0028,100,,100
SD07642,178608.922,550056.3,도로,0.0685,100,,100
SD07656,179040.875,550056.25,도로,0.0377,100,,100
SD07657,179053.031,550057.25,도로,0.035,100,,100
SD07706,177545.078,550019.4,도로,0.0073,100,,100
SD07707,177554.609,550028.1,도로,0.0419,100,,100
SD07709,177624.547,550025.8,도로,0.0751,100,,100
SD07710,177645.766,550027.6,도로,0.0509,100,,100
SD07716,177839.922,550026.438,도로,0.0435,100,,100
SD07717,177849,550026,도로,0.0109,100,,100
SD07732,178315.469,550026.7,도로,0.0548,100,,100
SD07742,178613.125,550026.7,도로,0.0725,100,,100
SD07743,178627.344,550012.75,도로,0.0001,100,,100
SD07756,179039.813,550026.3,도로,0.0441,100,,100
SD07757,179051.813,550027.4,도로,0.0276,100,,100
SD07806,177543.328,550005.063,도로,0.0098,100,,100
SD07807,177561.891,550001,도로,0.042,100,,100
SD07808,177593.25,549992.5,도로,0.0439,100,,100
SD07809,177622.188,549996.7,도로,0.0899,100,,100
SD07810,177644.359,549996.9,도로,0.0431,100,,100
SD07816,177839.672,549997,도로,0.045,100,,100
SD07817,177849.969,549995.75,도로,0.0165,100,,100
SD07832,178314.891,549996.7,도로,0.0556,100,,100
SD07842,178616.313,549997.2,도로,0.0649,100,,100
SD07843,178629.016,549992.563,도로,0.0089,100,,100
SD07852,178917.672,549983.1,도로,0.0061,100,,100
SD07853,178943.9,549985.063,도로,0.0195,100,,100
SD07854,178973.75,549988.563,도로,0.0397,100,,100
SD07855,179002.938,549991.7,도로,0.0596,100,,100
SD07856,179033.016,549995.5,도로,0.082,100,,100
SD07857,179050.578,549997.6,도로,0.0202,100,,100
SD07908,177600.313,549965.063,도로,0.0397,100,,100
SD07909,177618.875,549968.063,도로,0.0684,100,,100
SD07910,177644.422,549978.7,도로,0.0082,100,,100
SD07916,177841.063,549967.563,도로,0.0364,100,,100
SD07917,177851.313,549965.5,도로,0.0244,100,,100
SD07932,178314.313,549966.7,도로,0.0564,100,,100
SD07942,178618.563,549967.4,도로,0.0514,100,,100
SD07943,178631.266,549965.1,도로,0.0237,100,,100
SD07945,178710.9,549952.6,도로,0.0027,100,,100
SD07946,178734.391,549954.4,도로,0.0152,100,,100
SD07947,178763.359,549956.563,도로,0.0287,100,,100
SD07948,178792.969,549958.75,도로,0.0422,100,,100
SD07949,178822.781,549961,도로,0.0556,100,,100
SD07950,178852.656,549963.25,도로,0.0691,100,,100
SD07951,178882.375,549965.75,도로,0.0809,100,,100
SD07952,178911.656,549969.2,도로,0.0749,100,,100
SD07953,178941.516,549971.75,도로,0.0592,100,,100
SD07954,178971.7,549973.938,도로,0.0465,100,,100
SD07955,179001.766,549975.1,도로,0.0394,100,,100
SD07956,179033.516,549967.3,도로,0.0813,100,,100
SD07957,179049.375,549968.1,도로,0.0128,100,,100
SD08008,177595.891,549935.7,도로,0.0668,100,,100
SD08009,177613.969,549938.438,도로,0.0391,100,,100
SD08016,177843.125,549938.063,도로,0.0237,100,,100
SD08017,177853.563,549935.75,도로,0.0379,100,,100
SD08032,178313.734,549936.7,도로,0.0571,100,,100
SD08038,178506,549921.9,도로,0.0001,100,,100
SD08039,178526.234,549923.5,도로,0.0089,100,,100
SD08040,178553.719,549925.7,도로,0.0232,100,,100
SD08041,178583.125,549928.063,도로,0.0376,100,,100
SD08042,178614.531,549934.063,도로,0.0679,100,,100
SD08043,178641.234,549934.563,도로,0.0757,100,,100
SD08044,178672.609,549934.75,도로,0.0782,100,,100
SD08045,178701.891,549937.6,도로,0.0825,100,,100
SD08046,178731.7,549940,도로,0.07,100,,100
SD08047,178762.9,549940.6,도로,0.0652,100,,100
SD08048,178792.172,549936.7,도로,0.09,100,,100
SD08049,178818.578,549942.938,도로,0.0407,100,,100
SD08050,178849.781,549948.75,도로,0.0164,100,,100
SD08051,178872.6,549950.75,도로,0.0023,100,,100
SD08056,179034.172,549936.6,도로,0.078,100,,100
SD08057,179048.219,549940.063,도로,0.0054,100,,100
SD08107,177575.219,549898.2,도로,0.0057,100,,100
SD08108,177592.438,549906.5,도로,0.0882,100,,100
SD08109,177610,549912.438,도로,0.0118,100,,100
SD08116,177845.156,549909.6,도로,0.0109,100,,100
SD08117,177855.9,549906,도로,0.0521,100,,100
SD08132,178313.3,549906.5,도로,0.0586,100,,100
SD08133,178345.016,549894.063,도로,0.0127,100,,100
SD08134,178373.5,549896.3,도로,0.027,100,,100
SD08135,178403.047,549898.7,도로,0.0414,100,,100
SD08136,178432.813,549901.063,도로,0.0558,100,,100
SD08137,178462.688,549903.438,도로,0.0701,100,,100
SD08138,178492.281,549906.3,도로,0.0812,100,,100
SD08139,178521.719,549909.3,도로,0.074,100,,100
SD08140,178551.625,549911.563,도로,0.0606,100,,100
SD08141,178581.469,549913.8,도로,0.0471,100,,100
SD08142,178611.188,549916,도로,0.0337,100,,100
SD08143,178640.531,549918.2,도로,0.0203,100,,100
SD08144,178667.3,549920.2,도로,0.0069,100,,100
SD08145,178687.3,549921.7,도로,0,100,,100
SD08147,178775.266,549906.7,도로,0.0114,100,,100
SD08148,178792.172,549906.7,도로,0.09,100,,100
SD08149,178808.859,549908.438,도로,0.0097,100,,100
SD08151,178889.953,549892.75,도로,0.0034,100,,100
SD08152,178914.219,549894.5,도로,0.0158,100,,100
SD08153,178943.281,549896.563,도로,0.0287,100,,100
SD08154,178972.7,549898.3,도로,0.0397,100,,100
SD08155,179002.313,549899.563,도로,0.0455,100,,100
SD08156,179032.531,549906.438,도로,0.0833,100,,100
SD08157,179047.375,549919.3,도로,0.0002,100,,100
SD08207,177571.922,549874.938,도로,0.0301,100,,100
SD08208,177589.7,549877.6,도로,0.0743,100,,100
SD08216,177846.672,549888.2,도로,0.0008,100,,100
SD08217,177858.734,549876.563,도로,0.0634,100,,100
SD08225,178117.141,549861.7,도로,0,100,,100
SD08226,178137.141,549863.25,도로,0.0069,100,,100
SD08227,178163.844,549865.25,도로,0.0206,100,,100
SD08228,178193.172,549867.5,도로,0.0343,100,,100
SD08229,178222.891,549869.75,도로,0.048,100,,100
SD08230,178252.734,549872,도로,0.0617,100,,100
SD08231,178282.625,549874.3,도로,0.0754,100,,100
SD08232,178312.047,549876.8,도로,0.0865,100,,100
SD08233,178341.656,549880.4,도로,0.0675,100,,100
SD08234,178371.516,549882.75,도로,0.0534,100,,100
SD08235,178401.281,549885.063,도로,0.0393,100,,100
SD08236,178430.766,549887.4,도로,0.0251,100,,100
SD08237,178459,549889.6,도로,0.011,100,,100
SD08238,178480.234,549891.25,도로,0.0006,100,,100
SD08247,178775.266,549876.6,도로,0.0115,100,,100
SD08248,178792.172,549876.7,도로,0.09,100,,100
SD08249,178807.875,549882.4,도로,0.0029,100,,100
SD08251,178882.219,549878.2,도로,0.0642,100,,100
SD08252,178911.3,549885.25,도로,0.0382,100,,100
SD08253,178940.844,549887.438,도로,0.0248,100,,100
SD08254,178969.922,549889.438,도로,0.0127,100,,100
SD08255,179006.531,549878.5,도로,0.0051,100,,100
SD08256,179030.688,549876.9,도로,0.0804,100,,100
SD08307,177573.563,549853.3,도로,0.0136,100,,100
SD08308,177586.281,549847,도로,0.0532,100,,100
SD08317,177863.5,549846.75,도로,0.0629,100,,100
SD08319,177931.453,549832.563,도로,0.0022,100,,100
SD08320,177954.516,549834.3,도로,0.0147,100,,100
SD08321,177983.391,549836.5,도로,0.0284,100,,100
SD08322,178012.984,549838.75,도로,0.0421,100,,100
SD08323,178042.8,549841.063,도로,0.0558,100,,100
SD08324,178072.672,549843.3,도로,0.0695,100,,100
SD08325,178102.484,549845.75,도로,0.0824,100,,100
SD08326,178131.75,549848.563,도로,0.0785,100,,100
SD08327,178161.656,549850.8,도로,0.0649,100,,100
SD08328,178191.516,549853.1,도로,0.0513,100,,100
SD08329,178221.266,549855.4,도로,0.0377,100,,100
SD08330,178250.766,549857.563,도로,0.0241,100,,100
SD08331,178280.859,549857,도로,0.0117,100,,100
SD08332,178306.609,549847.063,도로,0.0488,100,,100
SD08347,178774.5,549845.563,도로,0.0158,100,,100
SD08348,178791.547,549846.9,도로,0.0862,100,,100
SD08351,178876.938,549846.7,도로,0.05,100,,100
SD08355,179014.9,549844.7,도로,0.0129,100,,100
SD08356,179029.4,549846.938,도로,0.0733,100,,100
SD08408,177594.922,549821.6,도로,0.045,100,,100
SD08409,177617.7,549809.75,도로,0.0349,100,,100
SD08410,177637.422,549801.9,도로,0,100,,100
SD08417,177867.578,549817.2,도로,0.057,100,,100
SD08418,177892.609,549814.6,도로,0.0773,100,,100
SD08419,177921.969,549817.1,도로,0.0848,100,,100
SD08420,177951.625,549819.8,도로,0.0709,100,,100
SD08421,177981.578,549822.2,도로,0.0566,100,,100
SD08422,178011.391,549824.5,도로,0.043,100,,100
SD08423,178041.016,549826.7,도로,0.0294,100,,100
SD08424,178070.016,549828.9,도로,0.0157,100,,100
SD08425,178093.734,549830.7,도로,0.0029,100,,100
SD08431,178293.953,549813.8,도로,0.0174,100,,100
SD08432,178302.891,549818.1,도로,0.0334,100,,100
SD08447,178773.328,549815.938,도로,0.0229,100,,100
SD08448,178790.422,549816.938,도로,0.0794,100,,100
SD08450,178866.5,549810.563,도로,0.0027,100,,100
SD08451,178875.047,549817.063,도로,0.0471,100,,100
SD08455,179013.25,549815.563,도로,0.0232,100,,100
SD08456,179028.078,549817.063,도로,0.0652,100,,100
SD08509,177627.969,549795.6,도로,0.0239,100,,100
SD08510,177639.219,549797,도로,0.0033,100,,100
SD08517,177869.469,549787.563,도로,0.0458,100,,100
SD08518,177884.7,549791.063,도로,0.0237,100,,100
SD08519,177910.141,549801.2,도로,0.0007,100,,100
SD08531,178290.75,549785.4,도로,0.0376,100,,100
SD08532,178299.9,549790.1,도로,0.0142,100,,100
SD08547,178771.953,549785.8,도로,0.031,100,,100
SD08548,178788.891,549787.1,도로,0.07,100,,100
SD08550,178865.672,549788.3,도로,0.0072,100,,100
SD08551,178881.813,549787.3,도로,0.0726,100,,100
SD08552,178911.734,549782.7,도로,0.0642,100,,100
SD08553,178941.469,549780.1,도로,0.0501,100,,100
SD08554,178971.25,549777.8,도로,0.0364,100,,100
SD08555,179006.563,549782.9,도로,0.0486,100,,100
SD08556,179025.9,549787.4,도로,0.052,100,,100
SD08617,177872.031,549758,도로,0.0302,100,,100
SD08618,177882.156,549755.25,도로,0.029,100,,100
SD08631,178285.344,549756.8,도로,0.048,100,,100
SD08632,178297.6,549770.438,도로,0.0002,100,,100
SD08647,178769.563,549755.9,도로,0.0453,100,,100
